Time_Seconds,Filtered_BioZ_Amplitude
1.1260913754162998,-1387294.0464206084
1.139339509244727,-1381020.9157578791
1.1525876430731539,-1375283.622367112
1.165835776901581,-1370092.198248757
1.179083910730008,-1365454.7009713848
1.1923320445584351,-1361377.205660694
1.205580178386862,-1357863.7987553854
1.2188283122152892,-1354916.5768813135
1.2320764460437164,-1352535.6536474999
1.2453245798721433,-1350719.1757731587
1.2585727137005704,-1349463.3489759308
1.2718208475289974,-1348762.4732005526
1.2850689813574245,-1348608.9861266378
1.2983171151858515,-1348993.5143660982
1.3115652490142786,-1349904.9325601645
1.3248133828427056,-1351330.4296417176
1.3380615166711327,-1353255.57933309
1.3513096504995599,-1355664.4107219907
1.3645577843279868,-1358539.4756283523
1.377805918156414,-1361861.9129039275
1.391054051984841,-1365611.5134975703
1.404302185813268,-1369766.7894454538
1.417550319641695,-1374305.0459290827
1.4307984534701221,-1379202.4539991939
1.444046587298549,-1384434.123576234
1.4572947211269762,-1389974.1787038227
1.4705428549554034,-1395795.8374088216
1.4837909887838303,-1401871.4958385667
1.4970391226122575,-1408172.8126353254
1.5102872564406844,-1414670.7890715317
1.5235353902691116,-1421335.8436987288
1.5367835240975385,-1428137.8840587211
1.5500316579259656,-1435046.379692543
1.5632797917543926,-1442030.4384354257
1.5765279255828197,-1449058.88341423
1.589776059411247,-1456100.3254777004
1.6030241932396738,-1463123.2268192403
1.616272327068101,-1470095.9561572557
1.629520460896528,-1476986.8403716113
1.642768594724955,-1483764.2152208027
1.656016728553382,-1490396.4708493773
1.6692648623818092,-1496852.0864834893
1.682512996210236,-1503099.654284919
1.6957611300386632,-1509107.8975017157
1.7090092638670904,-1514845.6890616326
1.7222573976955173,-1520282.073822095
1.7355055315239445,-1525386.2934131315
1.7487536653523714,-1530127.81111386
1.7620017991807986,-1534476.3360387809
1.7752499330092255,-1538401.8484589204
1.7884980668376527,-1541874.6292343899
1.8017462006660796,-1544865.294924044
1.8149943344945068,-1547344.8375187502
1.828242468322934,-1549284.666942639
1.8414906021513608,-1550656.655872971
1.854738735979788,-1551433.1882162339
1.867986869808215,-1551587.2129082007
1.881235003636642,-1551092.3021622312
1.894483137465069,-1549922.709693028
1.9077312712934962,-1548053.4239996562
1.9209794051219231,-1545460.2150143394
1.9342275389503503,-1542119.6765524973
1.9474756727787774,-1538009.2692687614
1.9607238066072044,-1533107.366885105
1.9739719404356315,-1527393.3039817072
1.9872200742640584,-1520847.4214814561
2.0004682080924856,-1513451.1074902357
2.0137163419209125,-1505186.8346727083
2.0269644757493395,-1496038.1978568446
2.040212609577767,-1485989.9532519267
2.053460743406194,-1475028.055640997
2.0667088772346207,-1463139.6893236814
2.079957011063048,-1450313.2929897117
2.093205144891475,-1436538.5824860462
2.106453278719902,-1421806.5755660825
2.119701412548329,-1406109.6191418853
2.1329495463767563,-1389441.4151618714
2.146197680205183,-1371797.0409072354
2.15944581403361,-1353172.9633114925
2.172693947862037,-1333567.0505397844
2.1859420816904644,-1312978.5845190333
2.1991902155188914,-1291408.274122578
2.2124383493473183,-1268858.2630590664
2.2256864831757457,-1245332.1251647794
2.2389346170041726,-1220834.8438622265
2.2521827508325996,-1195372.778699686
2.2654308846610265,-1168953.6260736024
2.278679018489454,-1141586.379101396
2.291927152317881,-1113281.2862982342
2.3051752861463077,-1084049.8100251378
2.318423419974735,-1053904.5922977077
2.331671553803162,-1022859.4354274778
2.344919687631589,-990929.2965967924
2.358167821460016,-958130.288312179
2.3714159552884433,-924479.6761077486
2.3846640891168702,-889995.8712710296
2.397912222945297,-854698.424961703
2.411160356773724,-818608.0313743016
2.4244084906021515,-781746.5405181405
2.4376566244305784,-744136.9736399744
2.4509047582590053,-705803.5314852336
2.4641528920874327,-666771.5890645724
2.4774010259158596,-627067.6778081439
2.4906491597442866,-586719.4607093087
2.5038972935727135,-545755.7057695426
2.517145427401141,-504206.2594305893
2.530393561229568,-462102.0175178798
2.5436416950579948,-419474.88953564194
2.556889828886422,-376357.753661162
2.570137962714849,-332784.40335237497
2.583386096543276,-288789.4892717633
2.596634230371703,-244408.45813189086
2.6098823642001303,-199677.48475725812
2.6231304980285572,-154633.3917086514
2.636378631856984,-109313.55381301169
2.649626765685411,-63755.78990417833
2.6628748995138385,-17998.24843705821
2.6761230333422654,27920.70430625166
2.6893711671706924,73962.58536107233
2.7026193009991197,120088.88093447397
2.7158674348275467,166261.11718819712
2.7291155686559736,212440.91935968204
2.7423637024844005,258590.06397378645
2.755611836312828,304670.53071737906
2.768859970141255,350644.5612034523
2.782108103969682,396474.72660720284
2.795356237798109,442123.99786143814
2.808604371626536,487555.81074888306
2.821852505454963,532734.1240269663
2.83510063928339,577623.4716249444
2.8483487731118173,622189.0075698222
2.8615969069402443,666396.5407655023
2.874845040768671,710212.5583310565
2.888093174597098,753604.238848391
2.9013413084255255,796539.4588822796
2.9145894422539524,838986.7957243364
2.9278375760823794,880915.5267402688
2.9410857099108068,922295.6241877
2.9543338437392337,963097.7450143208
2.9675819775676606,1003293.2164531681
2.9808301113960876,1042854.0191718374
2.994078245224515,1081752.7692922556
3.007326379052942,1119962.6990658261
3.020574512881369,1157457.6358434903
3.033822646709796,1194211.9804303767
3.047070780538223,1230200.686470744
3.06031891436665,1265399.2418333844
3.073567048195077,1299783.6523955516
3.0868151820235044,1333330.428264047
3.1000633158519313,1366016.5721371803
3.1133114496803582,1397819.569424296
3.126559583508785,1428717.3800675608
3.1398077173372125,1458688.432616537
3.1530558511656395,1487711.6211037165
3.1663039849940664,1515766.3043863303
3.179552118822494,1542832.3070979058
3.1928002526509207,1568889.9217613798
3.2060483864793476,1593919.9124065803
3.2192965203077746,1617903.520746672
3.232544654136202,1640822.475757941
3.245792787964629,1662659.0062688529
3.259040921793056,1683395.8554452027
3.272289055621483,1703016.2965214143
3.28553718944991,1721504.150103626
3.298785323278337,1738843.8041371028
3.312033457106764,1755020.2369388437
3.3252815909351914,1770019.041732293
3.3385297247636183,1783826.4504430527
3.3517778585920452,1796429.355866276
3.365025992420472,1807815.333167509
3.3782741262488996,1817972.6629732614
3.3915222600773265,1826890.3579827228
3.4047703939057534,1834558.1930987902
3.418018527734181,1840966.737575494
3.4312666615626077,1846107.3877252724
3.4445147953910347,1849972.400016662
3.4577629292194616,1852554.9259354125
3.471011063047889,1853849.0496842782
3.484259196876316,1853849.8275603647
3.497507330704743,1852553.3264737844
3.51075546453317,1849956.659796952
3.524003598361597,1846058.0207887534
3.537251732190024,1840856.715801772
3.550499866018451,1834353.1988235398
3.5637479998468784,1826549.1059499185
3.5769961336753053,1817447.2872437844
3.5902442675037323,1807051.8351498966
3.603492401332159,1795368.1107465222
3.6167405351605866,1782402.7700013996
3.6299886689890135,1768163.7906786709
3.6432368028174404,1752660.497376531
3.656484936645868,1735903.5809587666
3.6697330704742948,1717905.1104680982
3.6829812043027217,1698678.5386052413
3.6962293381311486,1678238.7042846852
3.709477471959576,1656601.8355993112
3.722725605788003,1633785.5539713292
3.73597373961643,1609808.87870748
3.749221873444857,1584692.2316408507
3.762470007273284,1558457.442279625
3.775718141101711,1531127.754099954
3.788966274930138,1502727.8320314458
3.8022144087585654,1473283.7698587982
3.8154625425869924,1442823.0955116802
3.8287106764154193,1411374.7727364216
3.8419588102438462,1378969.199087314
3.8552069440722736,1345638.2015403968
3.8684550779007005,1311415.0302057317
3.8817032117291275,1276334.3482090642
3.894951345557555,1240432.216084488
3.908199479385982,1203746.0720584865
3.9214476132144087,1166314.7108697875
3.9346957470428356,1128178.2624089986
3.947943880871263,1089378.1698977181
3.96119201469969,1049957.1661764013
3.974440148528117,1009959.2456278405
3.987688282356544,969429.629006707
4.000936416184971,928414.7201870759
4.014184550013399,886962.0565230148
4.027432683841825,845120.2543900426
4.0406808176702524,802938.9483651895
4.053928951498679,760468.7206903528
4.067177085327106,717761.0188277113
4.080425219155534,674868.0616953808
4.09367335298396,631842.7377146018
4.106921486812388,588738.4973353184
4.120169620640815,545609.2395649655
4.133417754469241,502509.1905093788
4.146665888297669,459492.77325407707
4.159914022126096,416614.4702393347
4.173162155954523,373928.68121837097
4.18641028978295,331489.58302723855
4.1996584236113765,289350.9994512961
4.212906557439804,247566.28572158824
4.226154691268231,206188.2245260189
4.239402825096658,165268.9268647404
4.252650958925085,124859.73380826782
4.2658990927535125,85011.12030583157
4.279147226581939,45772.60532755586
4.292395360410366,7192.669901630423
4.305643494238794,-30681.32161025408
4.31889162806722,-67803.20312754305
4.332139761895648,-104128.09248347321
4.345387895724074,-139612.4760064921
4.3586360295525015,-174214.28369188946
4.371884163380929,-207892.94822068932
4.385132297209355,-240609.44647820387
4.398380431037783,-272326.32764562557
4.41162856486621,-303007.73437850113
4.424876698694637,-332619.42119637376
4.438124832523064,-361128.77005051164
4.451372966351491,-388504.80422791577
4.464621100179918,-414718.2069295817
4.477869234008345,-439741.35061042634
4.491117367836773,-463548.33671550284
4.504365501665199,-486115.04110673425
4.5176136354936265,-507419.1608324031
4.530861769322053,-527440.258979965
4.54410990315048,-546159.8050517873
4.557358036978908,-563561.2106716171
4.570606170807334,-579629.8637184518
4.583854304635762,-594353.165191186
4.597102438464189,-607720.5712762148
4.6103505722926155,-619723.6383815461
4.623598706121043,-630356.0644098083
4.63684683994947,-639613.7217232018
4.650094973777897,-647494.6840571435
4.663343107606324,-653999.2509859834
4.676591241434751,-659129.9687476536
4.689839375263178,-662891.6431246188
4.703087509091605,-665291.3414707717
4.716335642920032,-666338.3850712152
4.729583776748459,-666044.336300186
4.742831910576887,-664422.9826318357
4.756080044405313,-661490.3134601995
4.7693281782337404,-657264.484250182
4.782576312062168,-651765.7671941543
4.795824445890594,-645016.4925575128
4.809072579719022,-637040.986272235
4.822320713547448,-627865.5059384229
4.835568847375876,-617518.1722116566
4.848816981204303,-606028.8914562501
4.862065115032729,-593429.2690485469
4.875313248861157,-579752.5165337687
4.888561382689584,-565033.3573385826
4.901809516518011,-549307.9343683474
4.915057650346438,-532613.719592394
4.928305784174865,-514989.42234564875
4.941553918003292,-496474.8915481191
4.954802051831719,-477111.01011699444
4.968050185660147,-456939.5851450706
4.981298319488573,-436003.23782915605
4.9945464533170005,-414345.2931749499
5.007794587145427,-392009.66860716644
5.021042720973854,-369040.76363909425
5.034290854802282,-345483.35409695696
5.047538988630708,-321382.49244680454
5.060787122459136,-296783.4140495471
5.074035256287563,-271731.449394173
5.0872833901159895,-246271.94250585698
5.100531523944417,-220450.17482281083
5.113779657772844,-194311.2936721127
5.127027791601271,-167900.2451350359
5.140275925429698,-141261.71039166418
5.153524059258125,-114440.04262706632
5.166772193086552,-87479.200156637
5.180020326914979,-60422.67193954949
5.193268460743406,-33313.39525549717
5.206516594571833,-6193.670246695602
5.219764728400261,20894.922022691153
5.233012862228687,47911.593042854554
5.2462609960571145,74816.41017930782
5.259509129885542,101570.35115459605
5.272757263713968,128135.35185317972
5.286005397542396,154474.34809985763
5.299253531370822,180551.30929622432
5.31250166519925,206331.25987969534
5.325749799027677,231780.2874112039
5.3389979328561035,256865.54193765443
5.352246066684531,281555.2323478942
5.365494200512958,305818.6218429308
5.378742334341385,329626.0234879663
5.391990468169812,352948.79808145156
5.4052386019982395,375759.35487817484
5.418486735826666,398031.1518197664
5.431734869655093,419738.69126525725
5.44498300348352,440857.51037607435
5.458231137311947,461364.16855024593
5.471479271140375,481236.2352478857
5.484727404968801,500452.2791500128
5.4979755387972284,518991.85548796447
5.511223672625656,536835.4877201391
5.524471806454082,553964.6439630347
5.53771994028251,570361.7138492974
5.550968074110937,586009.9933144662
5.564216207939364,600893.6795517564
5.577464341767791,614997.8696981273
5.590712475596218,628308.5552576244
5.603960609424645,640812.610695186
5.617208743253072,652497.7797196985
5.630456877081499,663352.6625541005
5.643705010909926,673366.7042403008
5.656953144738353,682530.1807995773
5.67020127856678,690834.1803116413
5.683449412395207,698270.5792104941
5.696697546223635,704832.0154279963
5.709945680052061,710511.8586145598
5.7231938138804885,715304.1776701384
5.736441947708916,719203.7076863439
5.749690081537342,722205.8184381531
5.76293821536577,724306.4846612723
5.776186349194196,725502.2576020504
5.789434483022624,725790.2381232379
5.802682616851051,725168.0524828116
5.8159307506794775,723633.8320078171
5.829178884507905,721186.1968548365
5.842427018336332,717824.2428238068
5.855675152164759,713547.5306137466
5.868923285993186,708356.0782791759
5.8821714198216135,702250.3575695558
5.89541955365004,695231.2933646165
5.908667687478467,687300.2646506573
5.921915821306894,678459.1062336856
5.935163955135321,668710.1117572617
5.948412088963749,658056.0395050832
5.961660222792175,646500.1225103561
5.9749083566206025,634046.0837523497
5.98815649044903,620698.1558527913
6.001404624277456,606461.1038133081
6.014652758105884,591340.2506204707
6.027900891934311,575341.5077781766
6.041149025762738,558471.4127803104
6.054397159591165,540737.1731645064
6.067645293419592,522146.71481270937
6.080893427248019,502708.7319732086
6.094141561076446,482432.73767112225
6.107389694904873,461329.1147498238
6.1206378287333,439409.169033073
6.1338859625617275,416685.1864041464
6.147134096390154,393170.4939960324
6.160382230218581,368879.52282527846
6.173630364047009,343827.8669345648
6.186878497875435,318032.3335965128
6.200126631703863,291510.9816940165
6.21337476553229,264283.14974347205
6.2266228993607164,236369.4768364976
6.239871033189144,207791.91845510915
6.25311916701757,178573.7574127942
6.266367300845998,148739.6091700509
6.279615434674425,118315.42071031612
6.292863568502852,87328.46286118848
6.306111702331279,55807.31640328656
6.319359836159706,23781.852511104924
6.332607969988133,-8716.791464919892
6.34585610381656,-41656.23981001295
6.359104237644988,-75002.91011690364
6.372352371473414,-108722.05089695273
6.385600505301841,-142777.78715121176
6.398848639130268,-177133.17355272698
6.412096772958695,-211750.2521192969
6.425344906787123,-246590.1104317552
6.438593040615549,-281612.9394939532
6.4518411744439765,-316778.0951039673
6.465089308272404,-352044.1673639066
6.47833744210083,-387369.05904769193
6.491585575929258,-422710.0698684518
6.504833709757685,-458023.98278307886
6.518081843586112,-493267.14963903907
6.531329977414539,-528395.57562099
6.544578111242966,-563365.0040660169
6.557826245071393,-598131.0039723738
6.57107437889982,-632649.0607745106
6.584322512728247,-666874.6679297253
6.597570646556674,-700763.4152829684
6.6108187803851015,-734271.0711687686
6.624066914213528,-767353.6587384028
6.637315048041955,-799967.5304534596
6.650563181870383,-832069.4433258598
6.663811315698809,-863616.6326398648
6.677059449527237,-894566.8800623729
6.690307583355664,-924878.5746565001
6.7035557171840905,-954510.7691595142
6.716803851012518,-983423.2355914054
6.730051984840944,-1011576.520706799
6.743300118669372,-1038931.9957929434
6.756548252497799,-1065451.8946960627
6.769796386326226,-1091099.3394035937
6.783044520154653,-1115838.35794905
6.79629265398308,-1139633.9009413745
6.809540787811507,-1162451.8593975997
6.822788921639934,-1184259.080598315
6.836037055468362,-1205023.3763832473
6.849285189296788,-1224713.521073051
6.8625333231252155,-1243299.241317951
6.875781456953642,-1260751.203813759
6.889029590782069,-1277041.0045397554
6.902277724610497,-1292141.1580828982
6.915525858438923,-1306025.0875031566
6.928773992267351,-1318667.1225255986
6.942022126095778,-1330042.514205328
6.9552702599242044,-1340127.4660820642
6.968518393752632,-1348899.1750528514
6.981766527581059,-1356335.8750091472
6.995014661409486,-1362416.8824909886
7.008262795237913,-1367122.6513503296
7.02151092906634,-1370434.8436518877
7.034759062894767,-1372336.416442886
7.048007196723194,-1372811.7174298784
7.061255330551621,-1371846.581120643
7.074503464380048,-1369428.4190850975
7.087751598208476,-1365546.3020073785
7.100999732036902,-1360191.0358312812
7.114247865865329,-1353355.2369143511
7.127495999693757,-1345033.4082010086
7.140744133522183,-1335222.0124993233
7.153992267350611,-1323919.5376004116
7.167240401179038,-1311126.5522002091
7.1804885350074645,-1296845.7561806464
7.193736668835892,-1281082.0302374032
7.206984802664318,-1263842.4866727935
7.220232936492746,-1245136.5178746132
7.233481070321173,-1224975.8370362832
7.2467292041496,-1203374.5082859616
7.259977337978027,-1180348.968057307
7.273225471806454,-1155918.042744352
7.286473605634881,-1130102.9654140142
7.299721739463308,-1102927.3885883868
7.312969873291736,-1074417.3879366764
7.326218007120162,-1044601.4546799469
7.3394661409485895,-1013510.4790720965
7.352714274777016,-981177.7297804299
7.365962408605443,-947638.8309563834
7.379210542433871,-912931.7328133546
7.392458676262297,-877096.6701946511
7.405706810090725,-840176.1079233629
7.418954943919152,-802214.6765614225
7.4322030777475785,-763259.1038774668
7.445451211576006,-723358.1440195806
7.458699345404433,-682562.5008213706
7.47194747923286,-640924.740167833
7.485195613061287,-598499.1898449537
7.498443746889714,-555341.8297908707
7.511691880718141,-511510.1780015825
7.524940014546568,-467063.17564881797
7.538188148374995,-422061.07073631027
7.551436282203422,-376565.2968382967
7.56468441603185,-330638.3438002834
7.577932549860276,-284343.6205160213
7.5911806836887035,-237745.31354856622
7.604428817517131,-190908.24516356064
7.617676951345557,-143897.73108672176
7.630925085173985,-96779.43695408264
7.644173219002412,-49619.23382577698
7.657421352830839,-2483.0544387603886
7.670669486659266,44563.248705946775
7.6839176204876924,91454.04509376366
7.69716575431612,138124.07192636532
7.710413888144547,184508.58575574457
7.723662021972974,230543.5165361217
7.736910155801401,276165.6189026627
7.7501582896298284,321312.6187237513
7.763406423458255,365923.3563116887
7.776654557286682,409937.9284030977
7.78990269111511,453297.8294141716
7.803150824943536,495946.0901797566
7.816398958771964,537827.4119715003
7.82964709260039,578888.2952884547
7.842895226428817,619077.1641782328
7.856143360257245,658344.486235531
7.869391494085671,696642.8864690752
7.882639627914099,733927.2516988083
7.895887761742526,770154.8236017682
7.9091358955709525,805285.2821801337
7.92238402939938,839280.8227370162
7.935632163227807,872106.227485648
7.948880297056234,903728.9312108703
7.962128430884661,934119.0804170149
7.975376564713088,963249.5861305048
7.988624698541515,991096.1711850694
8.001872832369942,1017637.4123753336
8.015120966198369,1042854.7762131429
8.028369100026797,1066732.6458403133
8.041617233855224,1089258.3370408153
8.05486536768365,1110422.1033406311
8.068113501512077,1130217.132706203
8.081361635340505,1148639.538474463
8.094609769168931,1165688.3445753772
8.107857902997358,1181365.4630052564
8.121106036825786,1195675.6615514315
8.134354170654213,1208626.5217034337
8.14760230448264,1220228.389045267
8.160850438311067,1230494.318095214
8.174098572139494,1239440.0107153005
8.18734670596792,1247083.7461787101
8.200594839796349,1253446.3027692211
8.213842973624775,1258550.8726390698
8.227091107453202,1262422.9723135678
8.24033924128163,1265090.3505255608
8.253587375110056,1266582.893228815
8.266835508938483,1266932.5241795739
8.280083642766911,1266173.0994277522
8.293331776595338,1264340.2955678545
8.306579910423764,1261471.4935317703
8.319828044252192,1257605.6592317207
8.333076178080619,1252783.219671472
8.346324311909045,1247045.9322894283
8.359572445737474,1240436.7472157108
8.3728205795659,1232999.6642167242
8.386068713394327,1224779.5870275486
8.399316847222753,1215822.1770396547
8.412564981051181,1206173.7064594857
8.425813114879608,1195880.9105058275
8.439061248708034,1184990.8393239311
8.452309382536463,1173550.7109097799
8.465557516364889,1161607.7659660364
8.478805650193316,1149209.1250161172
8.492053784021744,1136401.6475780562
8.50530191785017,1123231.7933981465
8.518550051678597,1109745.4865413643
8.531798185507025,1095987.9832095166
8.545046319335452,1082003.7436724226
8.558294453163878,1067836.308887371
8.571542586992306,1053528.1827873706
8.584790720820733,1039120.7205185966
8.59803885464916,1024654.021543913
8.611286988477588,1010166.8262840193
8.624535122306014,995696.416268153
8.63778325613444,981278.5192771829
8.651031389962869,966947.2215331424
8.664279523791295,952734.8884829595
8.677527657619722,938672.0945673096
8.690775791448148,924787.5611334911
8.704023925276577,911108.1011250092
8.717272059105003,897658.5699375774
8.73052019293343,884461.8229392128
8.743768326761858,871538.6799910691
8.757016460590284,858907.8961279197
8.77026459441871,846586.137077102
8.783512728247139,834587.9591600016
8.796760862075566,822925.7945006556
8.810008995903992,811609.9434888149
8.82325712973242,800648.5770119992
8.836505263560847,790047.750705168
8.849753397389273,779811.431309485
8.863001531217702,769941.5325366623
8.876249665046128,760437.9579466336
8.889497798874554,751298.6507105405
8.902745932702983,742519.6511219098
8.91599406653141,734095.1616694797
8.929242200359836,726017.6182797273
8.942490334188264,718277.7661527763
8.95573846801669,710864.7395066009
8.968986601845117,703766.145512873
8.982234735673545,696968.1525283896
8.995482869501972,690455.5817073325
9.008731003330398,684212.000649065
9.021979137158825,678219.8184606703
9.035227270987253,672460.3827887562
9.04847540481568,666914.0798109791
9.061723538644106,661560.4370225472
9.074971672472534,656378.2268487919
9.08821980630096,651345.5689856664
9.101467940129387,646440.0310688517
9.114716073957815,641638.7283678064
9.127964207786242,636918.422679137
9.141212341614668,632255.6196811555
9.154460475443097,627626.6636485346
9.167708609271523,623007.8288558677
9.18095674309995,618375.40803963
9.194204876928378,613705.798916493
9.207453010756804,608975.5892563999
9.220701144585231,604161.6397981786
9.23394927841366,599241.1633462298
9.247197412242086,594191.7988173947
9.260445546070512,588991.6807372684
9.27369367989894,583619.506018858
9.286941813727367,578054.5996645917
9.300189947555793,572276.9795833596
9.31343808138422,566267.4191116258
9.326686215212648,560007.505595544
9.339934349041075,553479.6945576123
9.353182482869501,546667.3596611395
9.36643061669793,539554.8381924137
9.379678750526356,532127.4713853432
9.392926884354782,524371.6391968285
9.40617501818321,516274.7895758004
9.419423152011637,507825.4627553861
9.432671285840064,499013.31155267573
9.445919419668492,489829.118559538
9.459167553496918,480264.8103037381
9.472415687325345,470313.4675332664
9.485663821153773,459969.3306318012
9.4989119549822,449227.79992613866
9.512160088810626,438085.431210628
9.525408222639054,426539.9266231317
9.538656356467481,414590.12084147887
9.551904490295907,402235.96274556837
9.565152624124336,389478.49265203235
9.578400757952762,376319.8152369959
9.591648891781189,362763.068977592
9.604897025609617,348812.39372243395
9.618145159438043,334472.89773836295
9.63139329326647,319750.62439915386
9.644641427094896,304652.51750945067
9.657889560923325,289186.3839723867
9.671137694751751,273360.8535385547
9.684385828580178,257185.33679102076
9.697633962408606,240669.98286354786
9.710882096237032,223825.63749862995
9.724130230065459,206663.80067563217
9.737378363893887,189196.58238690323
9.750626497722314,171436.65644948866
9.76387463155074,153397.21451274012
9.777122765379168,135091.92326569345
9.790370899207595,116534.8866146712
9.803619033036021,97740.61196505353
9.81686716686445,78723.97744580118
9.830115300692876,59500.19736360864
9.843363434521303,40084.785734806384
9.85661156834973,20493.519577691968
9.869859702178157,742.4036125334247
9.883107836006584,-19152.363740004996
9.896355969835012,-39174.42501596964
9.909604103663439,-59307.300219086326
9.922852237491865,-79534.42381736034
9.936100371320293,-99839.17990553244
9.94934850514872,-120204.93461077522
9.962596638977146,-140615.0670250272
9.975844772805573,-161053.00104854535
9.989092906634001,-181502.23866150022
10.002341040462428,-201946.39210467678
10.015589174290854,-222369.2128665105
10.028837308119282,-242754.61896820425
10.042085441947709,-263086.72407000425
10.055333575776135,-283349.8707016253
10.068581709604564,-303528.66723274183
10.08182984343299,-323608.02601184923
10.095077977261417,-343573.19972059986
10.108326111089845,-363409.81446922163
10.121574244918271,-383103.9007112808
10.134822378746698,-402641.92479927215
10.148070512575126,-422010.82238676253
10.161318646403553,-441198.0312260568
10.174566780231979,-460191.51955041103
10.187814914060407,-478979.8082023369
10.201063047888834,-497551.98812189605
10.21431118171726,-515897.73715108604
10.227559315545689,-534007.3384518414
10.240807449374115,-551871.6986573174
10.254055583202542,-569482.3621788262
10.267303717030968,-586831.5200458684
10.280551850859396,-603912.0150249894
10.293799984687823,-620717.3467707906
10.30704811851625,-637241.6785425222
10.320296252344678,-653479.8424611567
10.333544386173104,-669427.3391643694
10.34679252000153,-685080.3308924828
10.360040653829959,-700435.6308565494
10.373288787658385,-715490.6932011304
10.386536921486812,-730243.6050739655
10.39978505531524,-744693.0775891771
10.413033189143666,-758838.4315260162
10.426281322972093,-772679.5770662287
10.439529456800521,-786216.9907135365
10.452777590628948,-799451.6936089002
10.466025724457374,-812385.2319262067
10.479273858285802,-825019.6546022834
10.492521992114229,-837357.4826710034
10.505770125942655,-849401.6687131851
10.519018259771084,-861155.5500430795
10.53226639359951,-872622.8014943455
10.545514527427937,-883807.3903797633
10.558762661256365,-894713.5300114906
10.572010795084791,-905345.6261359465
10.585258928913218,-915708.2141500883
10.598507062741644,-925805.8901784507
10.611755196570073,-935643.2420867045
10.6250033303985,-945224.7837493365
10.638251464226926,-954554.8906750686
10.651499598055354,-963637.7366805717
10.66474773188378,-972477.2383444548
10.677995865712207,-981077.0149542259
10.691243999540635,-989440.3647690453
10.704492133369062,-997570.2520020434
10.717740267197488,-1005469.2971125981
10.730988401025916,-1013139.7648340897
10.744236534854343,-1020583.5482882848
10.75748466868277,-1027802.1518383039
10.770732802511198,-1034796.6773146995
10.783980936339624,-1041567.8146763548
